Time,Rack1,Rack2,Rack3,Rack4,Rack5,Rack6,Rack7,Rack8,Rack9,Rack10,Rack11,Rack12,Rack13,Rack14,Rack15,Rack16,Rack17,Rack18,Rack19,Rack20
1990500,14.95398666,17.34627702,22.3634282,18.68000189,15.71794975,24.44694509,18.47708859,12.62153863,15.30775242,13.82097746,16.39056626,15.10073287,16.42192712,15.19929722,17.63706946,13.48378536,16.58746921,21.29311462,17.0505456,20.1667193
1990800,14.95567314,17.34743785,22.3634282,18.68285685,15.71754278,24.45074651,18.47771846,12.6223817,15.32039301,13.82451133,16.39097286,15.08524494,16.42100154,15.19929722,17.63251561,13.48162415,16.5868536,21.23493816,17.0505456,20.12724903
1991100,14.95735961,17.34859868,22.3634282,18.68571181,15.7171358,24.45454793,18.47834832,12.62322477,15.33303359,13.82804521,16.39137946,15.06975701,16.42007596,15.19929722,17.62796176,13.47946294,16.586238,21.17676169,17.0505456,20.08777877
1991400,14.95904609,17.34975951,22.3634282,18.68856677,15.71672882,24.45834935,18.47897819,12.62406783,15.34567418,13.83157908,16.39178607,15.05426908,16.41915038,15.19929722,17.62340791,13.47730173,16.58562239,21.11858522,17.0505456,20.0483085
1991700,14.96073257,17.35092034,22.3634282,18.69142173,15.71632184,24.46215078,18.47960805,12.6249109,15.35831477,13.83511295,16.39219267,15.03878114,16.41822481,15.19929722,17.61885405,13.47514053,16.58500679,21.06040875,17.0505456,20.00883823
1992000,14.96241904,17.35208117,22.3634282,18.69427669,15.71591486,24.4659522,18.48023792,12.62575396,15.37095536,13.83864683,16.39259927,15.02329321,16.41729923,15.19929722,17.6143002,13.47297932,16.58439118,21.00223228,17.0505456,19.96936796
1992300,14.96410552,17.353242,22.3634282,18.69713165,15.71550788,24.46975362,18.48086778,12.62659703,15.38359595,13.8421807,16.39300588,15.00780528,16.41637365,15.19929722,17.60974635,13.47081811,16.58377558,20.94405581,17.0505456,19.92989769
1992600,14.965792,17.35440283,22.3634282,18.69998661,15.7151009,24.47355504,18.48149765,12.6274401,15.39623653,13.84571457,16.39341248,14.99231735,16.41544807,15.19929722,17.6051925,13.4686569,16.58315997,20.88587934,17.0505456,19.89042742
1992900,14.96747847,17.35556366,22.3634282,18.70284157,15.71469392,24.47735646,18.48212751,12.62828316,15.40887712,13.84924844,16.39381908,14.97682942,16.41452249,15.19929722,17.60063865,13.46649569,16.58254437,20.82770287,17.0505456,19.85095715
1993200,14.96916495,17.35672449,22.3634282,18.70569653,15.71428694,24.48115789,18.48275738,12.62912623,15.42151771,13.85278232,16.39422568,14.96134149,16.41359691,15.19929722,17.59608479,13.46433448,16.58192877,20.7695264,17.0505456,19.81148688
1993500,14.97000819,17.35585386,22.3634282,18.70284157,15.71591486,24.4830586,18.48212751,12.62954776,15.40616843,13.84394764,16.39422568,14.96521347,16.41359691,15.19929722,17.59380787,13.46271357,16.58254437,20.76892431,17.0505456,19.81747213
1993800,14.97085143,17.35498324,22.3634282,18.69998661,15.71754278,24.48495931,18.48149765,12.62996929,15.39081914,13.83511295,16.39422568,14.96908545,16.41359691,15.19929722,17.59153094,13.46109266,16.58315997,20.76832223,17.0505456,19.82345737
1994100,14.97169466,17.35411262,22.3634282,18.69713165,15.71917069,24.48686002,18.48086778,12.63039083,15.37546985,13.82627827,16.39422568,14.97295744,16.41359691,15.19929722,17.58925402,13.45947176,16.58377558,20.76772014,17.0505456,19.82944262
1994400,14.9725379,17.353242,22.3634282,18.69427669,15.72079861,24.48876073,18.48023792,12.63081236,15.36012057,13.81744359,16.39422568,14.97682942,16.41359691,15.19929722,17.58697709,13.45785085,16.58439118,20.76711806,17.0505456,19.83542786
1994700,14.97338114,17.35237137,22.3634282,18.69142173,15.72242653,24.49066144,18.47960805,12.63123389,15.34477128,13.8086089,16.39422568,14.9807014,16.41359691,15.19929722,17.58470016,13.45622994,16.58500679,20.76651597,17.0505456,19.84141311
1995000,14.97422438,17.35150075,22.3634282,18.68856677,15.72405445,24.49256215,18.47897819,12.63165542,15.329422,13.79977422,16.39422568,14.98457339,16.41359691,15.19929722,17.58242324,13.45460904,16.58562239,20.76591389,17.0505456,19.84739836
1995300,14.97506762,17.35063013,22.3634282,18.68571181,15.72568236,24.49446286,18.47834832,12.63207696,15.31407271,13.79093954,16.39422568,14.98844537,16.41359691,15.19929722,17.58014631,13.45298813,16.586238,20.7653118,17.0505456,19.8533836
1995600,14.97591085,17.34975951,22.3634282,18.68285685,15.72731028,24.49636357,18.47771846,12.63249849,15.29872343,13.78210486,16.39422568,14.99231735,16.41359691,15.19929722,17.57786938,13.45136722,16.5868536,20.76470972,17.0505456,19.85936885
1995900,14.97675409,17.34888889,22.3634282,18.68000189,15.7289382,24.49826429,18.47708859,12.63292002,15.28337414,13.77327017,16.39422568,14.99618933,16.41359691,15.19929722,17.57559246,13.44974632,16.58746921,20.76410763,17.0505456,19.86535409
1996200,14.97759733,17.34801826,22.3634282,18.67714693,15.73056611,24.500165,18.47645873,12.63334156,15.26802485,13.76443549,16.39422568,15.00006132,16.41359691,15.19929722,17.57331553,13.44812541,16.58808481,20.76350555,17.0505456,19.87133934
1996500,14.97844057,17.34714764,22.3634282,18.67429197,15.73219403,24.50206571,18.47582886,12.63376309,15.25267557,13.75560081,16.39422568,15.0039333,16.41359691,15.19929722,17.57103861,13.4465045,16.58870042,20.76290346,17.0505456,19.87732458
1996800,14.97928381,17.34627702,22.3634282,18.67143701,15.73382195,24.50396642,18.475199,12.63418462,15.23732628,13.74676613,16.39422568,15.00780528,16.41359691,15.19929722,17.56876168,13.44488359,16.58931602,20.76230138,17.0505456,19.88330983
1997100,14.98012705,17.3454064,22.3634282,18.66858205,15.73544987,24.50586713,18.47456913,12.63460615,15.221977,13.73793144,16.39422568,15.01167727,16.41359691,15.19929722,17.56648475,13.44326269,16.58993163,20.76169929,17.0505456,19.88929508
1997400,14.98097028,17.34453577,22.3634282,18.66572709,15.73707778,24.50776784,18.47393927,12.63502769,15.20662771,13.72909676,16.39422568,15.01554925,16.41359691,15.19929722,17.56420783,13.44164178,16.59054723,20.76109721,17.0505456,19.89528032
1997700,14.98181352,17.34366515,22.3634282,18.66287213,15.7387057,24.50966855,18.4733094,12.63544922,15.19127842,13.72026208,16.39422568,15.01942123,16.41359691,15.19929722,17.5619309,13.44002087,16.59116284,20.76049512,17.0505456,19.90126557
1998000,14.98265676,17.34279453,22.3634282,18.66001717,15.74033362,24.51156926,18.47267954,12.63587075,15.17592914,13.7114274,16.39422568,15.02329321,16.41359691,15.19929722,17.55965398,13.43839997,16.59177844,20.75989304,17.0505456,19.90725081
1998300,14.9835,17.34192391,22.3634282,18.65716221,15.74196154,24.51346997,18.47204967,12.63629229,15.16057985,13.70259271,16.39422568,15.0271652,16.41359691,15.19929722,17.55737705,13.43677906,16.59239405,20.75929095,17.0505456,19.91323606
1998600,14.98434324,17.34105329,22.3634282,18.65430725,15.74358945,24.51537068,18.47141981,12.63671382,15.14523057,13.69375803,16.39422568,15.03103718,16.41359691,15.19929722,17.55510012,13.43515815,16.59300965,20.75868887,17.0505456,19.9192213
1998900,14.98518648,17.34018266,22.3634282,18.6514523,15.74521737,24.5172714,18.47078994,12.63713535,15.12988128,13.68492335,16.39422568,15.03490916,16.41359691,15.19929722,17.5528232,13.43353724,16.59362525,20.75808678,17.0505456,19.92520655
1999200,14.98602971,17.33931204,22.3634282,18.64859734,15.74684529,24.51917211,18.47016008,12.63755689,15.114532,13.67608867,16.39422568,15.03878114,16.41359691,15.19929722,17.55054627,13.43191634,16.59424086,20.7574847,17.0505456,19.9311918
1999500,14.98687295,17.33844142,22.3634282,18.64574238,15.74847321,24.52107282,18.46953021,12.63797842,15.09918271,13.66725398,16.39422568,15.04265313,16.41359691,15.19929722,17.54826935,13.43029543,16.59485646,20.75688261,17.0505456,19.93717704
1999800,14.98771619,17.3375708,22.3634282,18.64288742,15.75010112,24.52297353,18.46890035,12.63839995,15.08383342,13.6584193,16.39422568,15.04652511,16.41359691,15.19929722,17.54599242,13.42867452,16.59547207,20.75628053,17.0505456,19.94316229
2000100,14.98855943,17.33670018,22.3634282,18.64003246,15.75172904,24.52487424,18.46827048,12.63882148,15.06848414,13.64958462,16.39422568,15.05039709,16.41359691,15.19929722,17.54371549,13.42705362,16.59608767,20.75567844,17.0505456,19.94914753
2000400,14.98940267,17.33582955,22.3634282,18.6371775,15.75335696,24.52677495,18.46764062,12.63924302,15.05313485,13.64074994,16.39422568,15.05426908,16.41359691,15.19929722,17.54143857,13.42543271,16.59670328,20.75507636,17.0505456,19.95513278
2000700,14.9902459,17.33495893,22.3634282,18.63432254,15.75498488,24.52867566,18.46701075,12.63966455,15.03778557,13.63191525,16.39422568,15.05814106,16.41359691,15.19929722,17.53916164,13.4238118,16.59731888,20.75447427,17.0505456,19.96111803
2001000,14.99108914,17.33408831,22.3634282,18.63146758,15.75661279,24.53057637,18.46638089,12.64008608,15.02243628,13.62308057,16.39422568,15.06201304,16.41359691,15.19929722,17.53688472,13.4221909,16.59793449,20.75387219,17.0505456,19.96710327
2001300,14.99193238,17.33321769,22.3634282,18.62861262,15.75824071,24.53247708,18.46575102,12.64050762,15.007087,13.61424589,16.39422568,15.06588502,16.41359691,15.19929722,17.53460779,13.42056999,16.59855009,20.7532701,17.0505456,19.97308852
2001600,14.99277562,17.33234706,22.3634282,18.62575766,15.75986863,24.53437779,18.46512116,12.64092915,14.99173771,13.6054112,16.39422568,15.06975701,16.41359691,15.19929722,17.53233086,13.41894908,16.5991657,20.75266802,17.0505456,19.97907376
2001900,14.99361886,17.33147644,22.3634282,18.6229027,15.76149655,24.53627851,18.46449129,12.64135068,14.97638842,13.59657652,16.39422568,15.07362899,16.41359691,15.19929722,17.53005394,13.41732817,16.5997813,20.75206593,17.0505456,19.98505901
2002200,14.9944621,17.33060582,22.3634282,18.62004774,15.76312446,24.53817922,18.46386143,12.64177221,14.96103914,13.58774184,16.39422568,15.07750097,16.41359691,15.19929722,17.52777701,13.41570727,16.60039691,20.75146385,17.0505456,19.99104425
2002500,14.99530533,17.3297352,22.3634282,18.61719278,15.76475238,24.54007993,18.46323156,12.64219375,14.94568985,13.57890716,16.39422568,15.08137296,16.41359691,15.19929722,17.52550008,13.41408636,16.60101251,20.75086176,17.0505456,19.9970295
2002800,14.99614857,17.32886458,22.3634282,18.61433782,15.7663803,24.54198064,18.4626017,12.64261528,14.93034057,13.57007247,16.39422568,15.08524494,16.41359691,15.19929722,17.52322316,13.41246545,16.60162812,20.75025968,17.0505456,20.00301475
2003100,14.99699181,17.32799395,22.3634282,18.61148286,15.76800822,24.54388135,18.46197183,12.64303681,14.91499128,13.56123779,16.39422568,15.08911692,16.41359691,15.19929722,17.52094623,13.41084455,16.60224372,20.74965759,17.0505456,20.00899999
2003400,14.99783505,17.32712333,22.3634282,18.6086279,15.76963613,24.54578206,18.46134197,12.64345835,14.89964199,13.55240311,16.39422568,15.0929889,16.41359691,15.19929722,17.51866931,13.40922364,16.60285933,20.74905551,17.0505456,20.01498524
2003700,14.99867829,17.32625271,22.3634282,18.60577294,15.77126405,24.54768277,18.4607121,12.64387988,14.88429271,13.54356843,16.39422568,15.09686089,16.41359691,15.19929722,17.51639238,13.40760273,16.60347493,20.74845342,17.0505456,20.02097048
2004000,14.99952153,17.32538209,22.3634282,18.60291798,15.77289197,24.54958348,18.46008224,12.64430141,14.86894342,13.53473374,16.39422568,15.10073287,16.41359691,15.19929722,17.51411545,13.40598183,16.60409054,20.74785134,17.0505456,20.02695573
2004300,15.00036476,17.32451146,22.3634282,18.60006302,15.77451989,24.55148419,18.45945237,12.64472294,14.85359414,13.52589906,16.39422568,15.10460485,16.41359691,15.19929722,17.51183853,13.40436092,16.60470614,20.74724925,17.0505456,20.03294097
2004600,15.001208,17.32364084,22.3634282,18.59720806,15.7761478,24.5533849,18.45882251,12.64514448,14.83824485,13.51706438,16.39422568,15.10847684,16.41359691,15.19929722,17.5095616,13.40274001,16.60532174,20.74664717,17.0505456,20.03892622
2004900,15.00205124,17.32277022,22.3634282,18.5943531,15.77777572,24.55528562,18.45819264,12.64556601,14.82289557,13.5082297,16.39422568,15.11234882,16.41359691,15.19929722,17.50728468,13.4011191,16.60593735,20.74604508,17.0505456,20.04491147
2005200,15.00289448,17.3218996,22.3634282,18.59149814,15.77940364,24.55718633,18.45756278,12.64598754,14.80754628,13.49939501,16.39422568,15.1162208,16.41359691,15.19929722,17.50500775,13.3994982,16.60655295,20.745443,17.0505456,20.05089671
2005500,15.00373772,17.32102898,22.3634282,18.58864318,15.78103156,24.55908704,18.45693291,12.64640908,14.79219699,13.49056033,16.39422568,15.12009278,16.41359691,15.19929722,17.50273082,13.39787729,16.60716856,20.74484091,17.0505456,20.05688196
2005800,15.00458095,17.32015835,22.3634282,18.58578822,15.78265947,24.56098775,18.45630305,12.64683061,14.77684771,13.48172565,16.39422568,15.12396477,16.41359691,15.19929722,17.5004539,13.39625638,16.60778416,20.74423883,17.0505456,20.0628672
2006100,15.00542419,17.31928773,22.3634282,18.58293326,15.78428739,24.56288846,18.45567318,12.64725214,14.76149842,13.47289097,16.39422568,15.12783675,16.41359691,15.19929722,17.49817697,13.39463548,16.60839977,20.74363674,17.0505456,20.06885245
2006400,15.00626743,17.31841711,22.3634282,18.5800783,15.78591531,24.56478917,18.45504332,12.64767368,14.74614914,13.46405628,16.39422568,15.13170873,16.41359691,15.19929722,17.49590005,13.39301457,16.60901537,20.74303466,17.0505456,20.07483769
2006700,15.00711067,17.31754649,22.3634282,18.57722334,15.78754322,24.56668988,18.45441345,12.64809521,14.73079985,13.4552216,16.39422568,15.13558071,16.41359691,15.19929722,17.49362312,13.39139366,16.60963098,20.74243257,17.0505456,20.08082294
2007000,15.00795391,17.31667586,22.3634282,18.57436838,15.78917114,24.56859059,18.45378359,12.64851674,14.71545057,13.44638692,16.39422568,15.1394527,16.41359691,15.19929722,17.49134619,13.38977275,16.61024658,20.74183049,17.0505456,20.08680819
2007300,15.00879715,17.31580524,22.3634282,18.57151342,15.79079906,24.5704913,18.45315372,12.64893827,14.70010128,13.43755224,16.39422568,15.14332468,16.41359691,15.19929722,17.48906927,13.38815185,16.61086219,20.7412284,17.0505456,20.09279343
2007600,15.00964038,17.31493462,22.3634282,18.56865846,15.79242698,24.57239201,18.45252386,12.64935981,14.68475199,13.42871755,16.39422568,15.14719666,16.41359691,15.19929722,17.48679234,13.38653094,16.61147779,20.74062632,17.0505456,20.09877868
2007900,15.01048362,17.314064,22.3634282,18.5658035,15.79405489,24.57429273,18.45189399,12.64978134,14.66940271,13.41988287,16.39422568,15.15106865,16.41359691,15.19929722,17.48451542,13.38491003,16.6120934,20.74002423,17.0505456,20.10476392
2008200,15.01132686,17.31319338,22.3634282,18.56294854,15.79568281,24.57619344,18.45126413,12.65020287,14.65405342,13.41104819,16.39422568,15.15494063,16.41359691,15.19929722,17.48223849,13.38328913,16.612709,20.73942215,17.0505456,20.11074917
2008500,15.0121701,17.31232275,22.3634282,18.56009358,15.79731073,24.57809415,18.45063426,12.65062441,14.63870414,13.4022135,16.39422568,15.15881261,16.41359691,15.19929722,17.47996156,13.38166822,16.61332461,20.73882006,17.0505456,20.11673441
2008800,15.01301334,17.31145213,22.3634282,18.55723862,15.79893865,24.57999486,18.4500044,12.65104594,14.62335485,13.39337882,16.39422568,15.16268459,16.41359691,15.19929722,17.47768464,13.38004731,16.61394021,20.73821798,17.0505456,20.12271966
2009100,15.01385657,17.31058151,22.3634282,18.55438366,15.80056656,24.58189557,18.44937453,12.65146747,14.60800557,13.38454414,16.39422568,15.16655658,16.41359691,15.19929722,17.47540771,13.37842641,16.61455582,20.73761589,17.0505456,20.12870491
2009400,15.01469981,17.30971089,22.3634282,18.5515287,15.80219448,24.58379628,18.44874467,12.651889,14.59265628,13.37570946,16.39422568,15.17042856,16.41359691,15.19929722,17.47313078,13.3768055,16.61517142,20.73701381,17.0505456,20.13469015
2009700,15.01554305,17.30884026,22.3634282,18.54867374,15.8038224,24.58569699,18.4481148,12.65231054,14.57730699,13.36687477,16.39422568,15.17430054,16.41359691,15.19929722,17.47085386,13.37518459,16.61578702,20.73641172,17.0505456,20.1406754
2010000,15.01638629,17.30796964,22.3634282,18.54581878,15.80545032,24.5875977,18.44748494,12.65273207,14.56195771,13.35804009,16.39422568,15.17817253,16.41359691,15.19929722,17.46857693,13.37356368,16.61640263,20.73580964,17.0505456,20.14666064
2010300,15.01722953,17.30869516,22.3634282,18.54296382,15.80341542,24.58949841,18.4500044,12.65020287,14.57820989,13.36775824,16.39564879,15.17817253,16.42069302,15.19929722,17.46857693,13.3768055,16.61517142,20.73799219,17.0505456,20.15571939
2010600,15.01807277,17.30942068,22.3634282,18.54010886,15.80138052,24.59139912,18.45252386,12.64767368,14.59446208,13.37747639,16.3970719,15.17817253,16.42778912,15.19929722,17.46857693,13.38004731,16.61394021,20.74017475,17.0505456,20.16477814
2010900,15.018916,17.3101462,22.3634282,18.5372539,15.79934563,24.59329984,18.45504332,12.64514448,14.61071426,13.38719454,16.39849501,15.17817253,16.43488522,15.19929722,17.46857693,13.38328913,16.612709,20.74235731,17.0505456,20.17383689
2011200,15.01975924,17.31087172,22.3634282,18.53439894,15.79731073,24.59520055,18.45756278,12.64261528,14.62696645,13.3969127,16.39991812,15.17817253,16.44198133,15.19929722,17.46857693,13.38653094,16.61147779,20.74453987,17.0505456,20.18289564
2011500,15.02060248,17.31159723,22.3634282,18.53154398,15.79527583,24.59710126,18.46008224,12.64008608,14.64321863,13.40663085,16.40134123,15.17817253,16.44907743,15.19929722,17.46857693,13.38977275,16.61024658,20.74672243,17.0505456,20.19195439
2011800,15.02144572,17.31232275,22.3634282,18.52868902,15.79324094,24.59900197,18.4626017,12.63755689,14.65947082,13.416349,16.40276434,15.17817253,16.45617354,15.19929722,17.46857693,13.39301457,16.60901537,20.74890499,17.0505456,20.20101314
